Unnamed: 0,reviewText,image,sentiment,emotion
982,"As a watercolor newbie, I wasn't sure what to look for in a watercolor brush vs a standard synthetic paint brush. I happened to see this at JoAnn's one day and decided to pick it up. That was mistake number one - buying before researching. These waterbrushes are pretty cheap, but I could have bought 1 good waterbrush for the same price.

Let me explain my problem with these. First and foremost, don't plan on filling these up before you head out. They will leak and you will have no water to use with your watercolors when you are out and about. Not a total deal breaker if you are willing to plan ahead, but it takes away the portability I was looking for. My Sakura water brush holds water just fine. I am able to fill it up in a sink and throw it in my bag.
Second gripe is that the brush ""points"" do not last. At least, not on the medium and large brush. Once the initial coating is wiped off (all brushes usually have this coating on them), they lose their form. It becomes a very dull, rounded brush. And lastly, these brushes may shed on you. The brushe fibers are not held in there very secure and they come lose and move around as you are cleaning or refilling the brush. The large and medium brushes have become to jagged and I haven't even used them for very long.

To its credit, the small brush seems to have held up just fine. So far it hasn't lost its shape or point and the fibers are intact. And I used it (along with a sakura waterbrush, Sakura Koi travel 24 pan watercolor palette, and Fabriano watercolor paper, cold press, 140lb) to create this mini painting during a lunch break.

To beginners out there, avoid these brushes and spend a little more for the Pentel or Niji waterbrushes.Avoid these and spend a little more for something much betterAvoid these and spend a little more for something much betterAvoid these and spend a little more for something much better",https://images-na.ssl-images-amazon.com/images/I/71MXhONwYGL._SY88.jpg,negative,happiness
983,Used for bikini stoning with other colors.super sparkleysuper sparkleysuper sparkley,https://images-na.ssl-images-amazon.com/images/I/614V23XqnfL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61vIjOsty1L._SY88.jpg,negative,happiness
984,"I was skeptical at first, but this really worked well.  I used it to change a sage green storage bench to black.  The bench is what you would see at the foot of a bed.  I attached a picture, not a great one, but you can see that the bench is black.  The product is not paint, but more like a spray dye that absorbs into the cloth and dyes it.  You can only go darker, not lighter!  I did this to update the look in my daughter's room... it was cheaper to do this than to buy a new bench.Cheaper than replacing... and works well.Cheaper than replacing... and works well.Cheaper than replacing... and works well.",https://images-na.ssl-images-amazon.com/images/I/51208pnZyNL._SY88.jpg,negative,happiness
985,Its a disappointment.One StarOne StarOne Star,https://images-na.ssl-images-amazon.com/images/I/718ihVUTyXL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/618rk2-2FdL._SY88.jpg,negative,anger
986,"These will pop up in a search for alcohol ink. These are NOT alcohol inks. I bought them thinking they were.  They are however like acrylic paint, with a pastel, luminous color.  They are all very pretty.  Also its pretty easy to get the patina look down with these.  I uploaded a stainless steal tumbler I painted, using these.  (These are not permanent, I had to seal the cup with epoxy to keep the look).NOT alcohol inks.NOT alcohol inks.NOT alcohol inks.",https://images-na.ssl-images-amazon.com/images/I/61NLK3LIqKL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71v9-0p9DuL._SY88.jpg,negative,sadness
987,"I like these and they are mainly cute, BUT I have a big problem with the fact that they are sold as 350 pieces and I only received 280 (including a stray bead and a broken one)! That's quite a difference! And also the number of them is totally random. I got 12 different varieties, ranging from 3 of one kind (!!) to 82 of another kind depending on the model (respectively 3, 7, 8, 9, 14, 15, 20, 21, 22, 30, 48, 82 of various beads!!!). It makes it impossible to know what you will receive and you can't buy them for a specific project either...
I didn't return them because they look nice enough so I know I will use them in my jewelry making, and they weren't awfully expensive. Which is why they still got 3 stars despite the let down.
But I wouldn't have ordered them if I knew there was almost a third of them missing! That doesn't make me want to order anything else from this seller/company.NOT 350 beads, ONLY 280, and random number of them!...NOT 350 beads, ONLY 280, and random number of them!...NOT 350 beads, ONLY 280, and random number of them!...",https://images-na.ssl-images-amazon.com/images/I/71HBVdFzcVL._SY88.jpg,negative,happiness
988,"I had really high hopes for this yard because the color is amazing. I've attached a picture below. It really does look like the color on the stock photo. I definitely would have given it five stars however

 It's much thinner strands than I anticipated  and when you begin working with it the yarn begins to fray.

 It's possible it was just my batch. However, with strand size it's highly doubtful.

 I am also a rather new to the world of crochet so if you are more experienced and can deal with a thin  strand it may not fray on you.

Pros:  gorgeous color

Cons:  very little amount of yarn for the price
  Thin and fraying strandsBeautiful color but very thin and frayingBeautiful color but very thin and frayingBeautiful color but very thin and fraying",https://images-na.ssl-images-amazon.com/images/I/81PHmo0KieL._SY88.jpg,negative,happiness
989,"I make and sell greeting cards to benefit our local library, and I like the size of these brads for my A2 (4.25"" x 5.5"") cards. They each measure about .8 cm across and the six colors are leaf green, bright yellow, fuchsia, orange, amethyst, and sky blue.  The prongs in back are a bit shorter than usual, but just long enough to bend and flatten.  I haven't had any problems with breakage.

Please see customer image above for a Belated Birthday card that I made using the blue brads.Nice colors, but prongs are shorter than usualNice colors, but prongs are shorter than usualNice colors, but prongs are shorter than usual",https://images-na.ssl-images-amazon.com/images/I/51qr4Gu99IL._SY88.jpg,negative,happiness
990,"I got this ""thing"" in a package set but didn't know what to do with it. Thought it was very intriguing with the slider bar, & I finally got around to using it. Well ..... not easy to do! I've been crocheting & knitting for ""57"" Years. . . . and I  didn't know what to do! No instructions were included.

I had to Google it to see what to do! I Measured  a section W/ the 10 stitches it said to do & the pointer pointed to ""nothing!"" [On the space above the pointer!]

It was a third of the way past the 2.5 mark, heading towards the 3, So what did THAT mean? The 10 stitches between the pointers was 3.75 inches (which I had to get a RULER to get ""that"" answer!) Then.....I had to get a calculator to divide 3.75 by 10, which was 2.6 [sts per inch]. So ""that"" figure is what the ""blank"" spot the pointer was pointing to, which was not clear, but a guess!

I could have achieved that answer by simply measuring 3.75"" by 10 sts & GOT the same result  MUCH faster!

It ""does"" have the needle size holes across the top of it, so I ""may"" keep it in my ""large"" knitting bag, because it IS large, thick, & doesn't fit into small project bags.

I have a small, flat, plastic ruler, also with the needle sizing holes so I'm going to use ""that"" instead, & my cell phone calculator . [Or a pen & paper like I did for 50+ years!] So, sorry . . .""Boye"" ... you sure did a lousy job on ""this"" useless gadget! [To ""me"" & another commenter!]

They ""could"" have put ruler marks & ""more"" numbers in the large, empty, guessing areas! Instead, you have to carry a ruler TOO, for measuring buttonholes, stitches per inch in a ""hurry"" etc!Boy...oh ""Boye"" no thanks!Boy...oh ""Boye"" no thanks!Boy...oh ""Boye"" no thanks!",https://images-na.ssl-images-amazon.com/images/I/714kCaIJA6L._SY88.jpg,negative,happiness
991,"Garbage. I'm not sure how winsor and newton series 7 quality can differ so much. I bought a size 8 from Amazon. It splits with varying degrees of water in it. I have da vinci (series 10, 11, 35) and they are BY FAR SUPERIOR and most importantly CONSISTENT. I'm returning my series 7 for another series 11 da vinci. I've noticed my escoda reserva splits, but only with lower degrees of water in the brush. When saturated it's perfect, but as the water is removed it splits. But my series 7 split literally sopping with water. When it was damp it looked like Albert Einstein. See photos of brush with varying levels of water and splitting.

With all this said, I do have a couple smaller  series 7 brushes that are fine - 0, 1, 2, 4 and 1/4 flat. But once you go above a 4 it's over. The 8 I bought from Amazon and the 10 I bought from Jerry's were both garbage and returned.

Do yourself a favor, get a da vinci. Their quality far exceeds series 7 but most importantly when you spend the money you will consistently get a great brush. Series 7 brushes of the modern era are just mass produced garbage, from a company resting on its laurels.Don't Buy! Stay Away, get a Da Vinci...Don't Buy! Stay Away, get a Da Vinci...Don't Buy! Stay Away, get a Da Vinci...",https://images-na.ssl-images-amazon.com/images/I/71MyJoQHrEL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71Xr3QwNVML._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/615TQVsqH1L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61kwG8DtDSL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61wj1jWar-L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71aS3l0feBL._SY88.jpg,negative,anger
